order_id,customer_id,product_id,quantity,order_date,status
91845,89749,249,5,2025-05-09,Cancelled
91846,15045,116,2,2026-02-12,Cancelled
91847,88872,27,2,2026-01-22,Shipped
91848,53750,38,3,2026-01-10,Cancelled
91849,81984,182,3,2025-04-19,Shipped
91850,59647,179,3,2025-11-12,Pending
91851,95353,319,5,2025-08-30,Cancelled
91852,41805,351,4,2026-01-03,Cancelled
91853,78279,321,3,2025-10-05,Shipped
91854,51948,331,1,2026-03-02,Cancelled
91855,69890,178,5,2025-05-26,Shipped
91856,15750,178,4,2025-12-30,Pending
91857,86483,129,4,2025-05-04,Pending
91858,89143,250,2,2025-09-29,Cancelled
91859,88513,10,1,2025-10-25,Pending
91860,53951,176,5,2025-04-23,Cancelled
91861,98198,202,3,2025-10-18,Shipped
91862,32860,225,1,2025-11-03,Pending
91863,64025,431,1,2025-09-22,Cancelled
91864,29293,232,2,2026-02-09,Shipped
91865,15091,111,2,2025-08-03,Pending
91866,9109,426,1,2026-03-05,Shipped
91867,744,330,1,2025-12-27,Pending
91868,84997,200,3,2025-06-11,Pending
91869,6260,266,2,2025-07-23,Cancelled
91870,54707,314,1,2025-05-14,Shipped
91871,70018,185,5,2025-06-27,Cancelled
91872,52024,331,1,2026-02-03,Shipped
91873,11814,333,4,2025-05-01,Shipped
91874,5741,99,3,2026-01-16,Pending
91875,23910,421,1,2025-11-24,Pending
91876,21991,175,2,2025-09-11,Cancelled
91877,49979,138,4,2025-10-27,Pending
91878,16685,174,3,2026-03-28,Shipped
91879,24462,247,3,2026-03-28,Cancelled
91880,69212,375,4,2025-09-03,Shipped
91881,4821,216,2,2026-01-06,Pending
91882,78091,183,5,2025-11-21,Pending
91883,42074,50,5,2025-12-24,Shipped
91884,47922,411,2,2025-11-12,Shipped
91885,3065,242,3,2026-02-18,Shipped
91886,4388,71,4,2025-08-08,Pending
91887,35898,330,2,2025-11-04,Pending
91888,26260,444,5,2025-06-03,Cancelled
91889,11688,222,5,2026-03-01,Cancelled
91890,79222,38,5,2025-08-11,Pending
91891,21159,492,2,2026-03-14,Pending
91892,44481,382,2,2025-05-26,Cancelled
91893,64341,263,2,2026-03-06,Shipped
91894,75497,407,5,2025-12-15,Pending
91895,14960,30,1,2025-11-23,Cancelled
91896,16557,333,1,2025-09-26,Shipped
91897,79739,318,4,2026-01-31,Cancelled
91898,99732,465,3,2026-02-01,Cancelled
91899,19852,286,4,2025-12-21,Shipped
91900,13545,64,4,2025-04-12,Pending
91901,72597,65,4,2026-02-26,Pending
91902,51025,68,3,2025-08-02,Cancelled
91903,20010,296,4,2025-09-29,Shipped
91904,68751,246,2,2025-07-24,Shipped
91905,48051,334,4,2026-01-24,Pending
91906,54306,268,5,2025-10-05,Cancelled
91907,29570,465,3,2025-07-14,Pending
91908,23834,424,5,2025-06-25,Cancelled
91909,9336,457,3,2026-01-18,Cancelled
91910,5661,249,5,2025-05-09,Cancelled
91911,12869,352,3,2025-10-28,Cancelled
91912,27614,126,5,2025-07-17,Shipped
91913,61568,217,5,2025-05-29,Cancelled
91914,68565,168,1,2025-07-25,Cancelled
91915,32382,118,2,2025-11-25,Shipped
91916,13223,153,2,2025-11-28,Cancelled
91917,87138,46,3,2025-11-12,Cancelled
91918,70525,484,4,2025-06-23,Pending
91919,82762,53,1,2025-08-25,Pending
91920,15522,28,1,2025-07-28,Shipped
91921,88191,25,5,2025-12-30,Cancelled
91922,53972,127,5,2025-07-06,Shipped
91923,67347,101,2,2025-10-13,Pending
91924,6165,209,2,2026-03-22,Cancelled
91925,49324,150,2,2025-12-23,Cancelled
91926,82188,128,4,2025-12-31,Shipped
91927,28070,420,2,2025-08-12,Shipped
91928,51523,332,2,2026-01-21,Shipped
91929,33380,31,2,2025-09-01,Shipped
91930,58721,431,2,2025-11-25,Shipped
91931,93206,479,4,2025-06-29,Cancelled
91932,42897,425,5,2026-03-19,Pending
91933,91099,453,1,2025-06-30,Shipped
91934,29905,404,3,2025-06-07,Cancelled
91935,86280,4,2,2025-08-01,Shipped
91936,6492,220,5,2026-03-05,Pending
91937,70277,147,1,2025-05-28,Pending
91938,31780,2,3,2025-08-05,Cancelled
91939,5784,474,3,2025-06-19,Pending
91940,85400,84,2,2025-08-20,Pending
91941,59945,251,3,2025-09-27,Cancelled
91942,86228,180,1,2025-04-17,Cancelled
91943,87530,48,5,2026-03-07,Pending
91944,81043,50,3,2025-04-02,Shipped
91945,22307,288,4,2025-04-20,Shipped
91946,70334,12,2,2025-05-06,Pending
91947,13587,486,4,2026-03-09,Cancelled
91948,89326,56,1,2025-09-21,Pending
91949,48777,63,4,2025-04-28,Pending
91950,21070,224,1,2025-06-25,Shipped
91951,86976,449,2,2025-05-03,Pending
91952,59589,401,5,2026-02-07,Pending
91953,82425,447,1,2025-05-05,Shipped
91954,63106,59,1,2026-02-28,Pending
91955,35274,155,3,2025-05-15,Shipped
91956,53552,220,1,2025-05-11,Pending
91957,3689,483,4,2025-04-12,Pending
91958,70894,61,5,2025-10-06,Cancelled
91959,81773,97,2,2025-11-19,Shipped
91960,42149,171,4,2026-03-27,Shipped
91961,89689,12,5,2025-10-23,Cancelled
91962,64383,274,4,2025-04-22,Pending
91963,48447,9,5,2025-04-04,Cancelled
91964,47238,202,2,2025-04-07,Cancelled
91965,35148,420,2,2025-12-23,Pending
91966,38388,340,2,2025-11-13,Shipped
91967,78171,120,1,2025-12-01,Shipped
91968,47755,360,4,2025-12-10,Shipped
91969,42915,373,5,2025-09-16,Pending
91970,73592,471,3,2025-06-25,Pending
91971,1831,132,4,2025-07-03,Cancelled
91972,80522,439,2,2025-09-08,Shipped
91973,46591,166,5,2025-11-14,Pending
91974,42582,247,1,2025-08-24,Cancelled
91975,177,341,5,2025-11-22,Cancelled
91976,21092,161,1,2025-10-04,Cancelled
91977,1263,210,2,2025-10-24,Pending
91978,39862,228,1,2025-12-17,Cancelled
91979,88163,126,3,2025-07-04,Cancelled
91980,34601,347,2,2026-03-28,Shipped
91981,51819,46,1,2025-08-06,Pending
91982,98439,251,2,2026-01-21,Cancelled
91983,84984,93,2,2026-03-09,Shipped
91984,84211,3,5,2025-08-22,Shipped
91985,87454,401,4,2025-07-21,Shipped
91986,72462,188,5,2025-12-31,Cancelled
91987,17672,203,4,2025-04-08,Pending
91988,17131,380,3,2026-01-15,Shipped
91989,14829,366,4,2025-08-25,Pending
91990,32920,5,5,2026-01-12,Pending
91991,37278,51,2,2026-02-22,Pending
91992,62640,286,5,2025-09-26,Pending
91993,46490,307,4,2026-01-23,Cancelled
91994,27720,464,3,2025-11-16,Cancelled
91995,26409,88,2,2025-11-03,Pending
91996,46558,166,5,2025-09-08,Shipped
91997,54138,485,3,2025-04-08,Pending
91998,94412,480,1,2026-01-30,Shipped
91999,54025,302,5,2025-07-22,Pending
92000,95070,125,3,2025-12-28,Shipped
92001,72139,413,2,2025-04-12,Cancelled
92002,99639,320,5,2025-10-04,Shipped
92003,62146,387,4,2026-02-26,Pending
92004,58117,417,2,2026-02-06,Pending
92005,3957,174,1,2025-07-02,Shipped
92006,91690,250,1,2025-04-02,Cancelled
92007,44795,138,3,2025-04-26,Pending
92008,59607,290,3,2025-08-09,Shipped
92009,95719,324,3,2025-12-30,Pending
92010,68452,487,1,2026-01-22,Pending
92011,36719,459,4,2026-01-03,Cancelled
92012,56464,80,2,2025-12-05,Shipped
92013,6034,440,4,2025-09-28,Shipped
92014,17976,251,4,2025-05-26,Cancelled
92015,63315,443,2,2025-07-05,Shipped
92016,58835,206,2,2025-06-14,Shipped
92017,87900,187,2,2025-11-20,Shipped
92018,98477,106,4,2026-02-21,Pending
92019,4302,175,2,2025-08-31,Cancelled
92020,16051,160,3,2025-08-11,Pending
92021,31050,389,4,2025-10-07,Cancelled
92022,72027,80,5,2025-07-02,Shipped
92023,67572,457,4,2025-11-08,Shipped
92024,53985,253,3,2025-12-21,Cancelled
92025,77842,91,4,2026-03-30,Cancelled
92026,81365,317,2,2025-05-09,Pending
92027,39026,3,1,2026-03-05,Shipped
92028,98100,289,4,2025-04-06,Cancelled
92029,18459,70,4,2025-07-05,Cancelled
92030,3958,463,5,2025-09-03,Cancelled
92031,36779,268,2,2026-01-26,Pending
92032,35000,312,4,2025-12-16,Cancelled
92033,82481,231,5,2025-11-09,Cancelled
92034,56314,364,5,2025-04-14,Cancelled
92035,10093,78,3,2026-01-20,Cancelled
92036,83661,50,4,2026-03-10,Cancelled
92037,96614,177,2,2025-11-06,Cancelled
92038,74880,432,5,2025-05-25,Cancelled
92039,99748,494,4,2025-04-03,Pending
92040,21341,119,4,2025-11-01,Pending
92041,80090,409,3,2025-11-08,Cancelled
92042,49086,120,1,2025-06-09,Pending
92043,20537,131,1,2026-01-23,Shipped
92044,26720,172,4,2025-12-21,Shipped
92045,931,99,4,2025-11-23,Pending
92046,59291,38,5,2026-02-26,Cancelled
92047,89407,390,2,2025-06-22,Shipped
92048,38221,248,4,2026-01-13,Pending
92049,92544,40,4,2025-06-29,Shipped
92050,41004,399,3,2025-11-04,Shipped
92051,67541,201,1,2025-10-20,Pending
92052,98628,186,3,2025-07-01,Cancelled
92053,94155,128,2,2025-09-22,Shipped
92054,44979,6,3,2025-12-25,Pending
92055,48449,303,3,2025-04-02,Pending
92056,22948,137,4,2026-03-01,Cancelled
92057,80512,366,5,2026-01-16,Cancelled
92058,67661,128,5,2025-05-10,Cancelled
92059,86114,386,2,2026-03-23,Shipped
92060,68641,28,3,2025-10-30,Cancelled
92061,57291,320,1,2025-05-27,Shipped
92062,4605,453,3,2026-02-05,Shipped
92063,90905,470,2,2025-04-17,Pending
92064,77128,423,1,2025-05-12,Pending
92065,94465,253,1,2025-11-16,Shipped
92066,64515,176,3,2025-08-06,Pending
92067,91875,40,3,2025-11-06,Shipped
92068,19084,260,3,2025-04-30,Cancelled
92069,22584,140,2,2026-02-09,Cancelled
92070,67233,139,2,2025-09-26,Cancelled
92071,80080,434,2,2025-11-23,Pending
92072,72678,120,2,2025-08-06,Pending
92073,98817,91,4,2026-03-30,Shipped
92074,97352,375,4,2025-10-16,Shipped
92075,73651,31,5,2025-06-14,Cancelled
92076,67964,83,3,2026-03-25,Shipped
92077,52751,405,5,2026-01-08,Cancelled
92078,49449,318,1,2025-09-14,Cancelled
92079,50189,160,5,2025-09-04,Pending
92080,89084,200,2,2025-11-05,Pending
92081,49048,93,2,2025-11-24,Cancelled
92082,31026,415,5,2026-02-01,Cancelled
92083,77375,313,4,2025-09-13,Shipped
92084,38250,309,2,2026-02-05,Pending
92085,11991,256,1,2026-01-02,Pending
92086,50581,325,2,2025-10-31,Cancelled
92087,83234,94,1,2025-04-26,Cancelled
92088,30143,323,5,2026-02-10,Shipped
92089,32313,64,3,2025-05-06,Cancelled
92090,39085,5,3,2026-01-13,Pending
92091,79105,57,4,2025-09-03,Cancelled
92092,75421,294,4,2025-04-21,Cancelled
92093,603,142,5,2025-04-30,Cancelled
92094,44723,38,3,2025-06-02,Shipped
92095,40014,239,2,2025-08-25,Pending
92096,22630,132,1,2026-02-21,Cancelled
92097,57657,188,1,2025-10-06,Cancelled
92098,53804,186,5,2026-03-10,Pending
92099,85109,103,5,2025-05-22,Pending
92100,19149,48,2,2025-07-16,Shipped
92101,88057,150,2,2025-06-29,Shipped
92102,75011,175,4,2026-01-01,Cancelled
92103,89327,208,1,2026-02-01,Shipped
92104,96260,271,1,2025-11-26,Pending
92105,22346,401,3,2025-07-30,Pending
92106,61549,395,5,2025-11-25,Shipped
92107,69039,378,4,2025-07-01,Shipped
92108,58924,371,1,2026-03-08,Pending
92109,77383,100,1,2026-02-18,Shipped
92110,43655,440,5,2026-01-04,Cancelled
92111,99918,389,4,2025-10-31,Pending
92112,49451,375,4,2026-02-05,Cancelled
92113,69960,164,3,2025-06-19,Shipped
92114,18198,399,2,2025-11-28,Cancelled
92115,30713,35,3,2026-01-13,Pending
92116,80437,292,3,2025-05-08,Pending
92117,85588,468,1,2025-10-07,Pending
92118,10361,277,1,2026-01-25,Cancelled
92119,967,301,5,2025-12-22,Shipped
92120,82072,21,2,2025-07-21,Cancelled
92121,46209,346,4,2025-09-26,Cancelled
92122,22524,195,2,2025-09-13,Shipped
92123,66822,463,1,2025-05-26,Pending
92124,54999,68,1,2025-04-05,Cancelled
92125,36091,463,2,2025-09-21,Cancelled
92126,56472,298,4,2025-09-29,Shipped
92127,1943,416,2,2025-07-31,Cancelled
92128,58147,18,4,2026-02-20,Pending
92129,83052,378,1,2025-11-07,Pending
92130,33631,69,2,2025-03-31,Shipped
92131,7048,322,2,2025-11-17,Pending
92132,78282,220,1,2025-05-22,Cancelled
92133,48185,74,1,2025-12-05,Cancelled
92134,35121,206,4,2025-05-06,Cancelled
92135,4976,234,1,2025-09-04,Shipped
92136,62197,443,3,2025-05-15,Pending
92137,54366,118,3,2025-05-28,Cancelled
92138,68623,109,1,2025-07-31,Cancelled
92139,50267,41,4,2025-06-24,Pending
92140,23634,61,1,2026-03-23,Pending
92141,86235,353,3,2025-11-30,Shipped
92142,85129,492,3,2025-09-14,Shipped
92143,1933,85,5,2026-01-22,Shipped
92144,22442,263,5,2025-10-02,Pending
92145,2072,43,4,2025-09-11,Shipped
92146,43999,3,2,2026-02-09,Pending
92147,28555,135,5,2026-03-18,Shipped
92148,94620,29,1,2025-12-14,Shipped
92149,70160,185,1,2025-10-14,Shipped
92150,2507,370,5,2025-05-15,Pending
92151,29947,414,3,2025-09-22,Shipped
92152,98459,151,4,2026-02-04,Shipped
92153,88500,271,3,2025-05-11,Pending
92154,85354,293,4,2025-05-30,Shipped
92155,41603,487,2,2025-04-10,Pending
92156,31074,3,2,2025-08-24,Shipped
92157,54596,379,3,2025-07-24,Shipped
92158,43760,473,4,2025-08-26,Shipped
92159,39647,391,5,2025-07-13,Cancelled
92160,64045,211,4,2025-10-13,Shipped
92161,43921,368,3,2025-07-03,Cancelled
92162,58291,198,4,2025-12-11,Pending
92163,72235,68,3,2025-05-21,Cancelled
92164,9655,454,4,2025-04-23,Shipped
92165,59002,129,1,2025-07-11,Cancelled
92166,29077,224,5,2025-06-26,Pending
92167,47414,94,1,2026-02-10,Cancelled
92168,54778,483,5,2025-07-20,Pending
92169,95021,47,3,2025-06-29,Cancelled
92170,72934,188,3,2026-03-19,Cancelled
92171,79616,350,3,2026-03-16,Cancelled
92172,68707,255,3,2026-03-07,Pending
92173,39708,14,2,2026-03-10,Pending
92174,16494,84,1,2025-05-13,Shipped
92175,60075,329,3,2025-10-10,Pending
92176,68813,157,1,2025-05-13,Pending
92177,34356,381,1,2026-03-20,Shipped
92178,9668,143,2,2026-02-26,Cancelled
92179,25806,13,2,2025-07-16,Cancelled
92180,77217,61,3,2026-02-20,Cancelled
92181,66168,167,4,2026-03-29,Pending
92182,95330,463,4,2025-04-30,Shipped
92183,25069,483,2,2025-06-14,Pending
92184,53389,376,2,2026-01-22,Pending
92185,42467,435,3,2026-03-02,Cancelled
92186,19014,287,1,2025-05-26,Pending
92187,70683,367,4,2025-06-07,Cancelled
92188,20340,125,2,2025-07-24,Cancelled
92189,2762,382,3,2025-08-22,Cancelled
92190,38159,129,1,2025-03-30,Shipped
92191,22849,109,5,2025-04-28,Pending
92192,82153,494,4,2026-02-19,Pending
92193,51880,119,4,2025-09-22,Shipped
92194,67452,258,2,2025-07-27,Shipped
92195,63124,43,3,2025-12-22,Cancelled
92196,54156,469,3,2025-10-28,Shipped
92197,59091,185,3,2025-07-10,Cancelled
92198,30486,328,5,2025-07-25,Shipped
92199,85825,266,5,2025-06-24,Cancelled
92200,62570,107,4,2025-11-27,Cancelled
92201,30258,373,4,2025-07-15,Pending
92202,46721,49,2,2025-08-14,Cancelled
92203,72014,393,5,2025-07-10,Shipped
92204,15227,136,3,2025-07-24,Shipped
92205,56399,15,5,2026-03-10,Pending
92206,88375,268,1,2025-04-09,Shipped
92207,91470,78,3,2025-08-19,Cancelled
92208,79683,355,5,2025-04-05,Shipped
92209,16490,54,3,2025-07-18,Cancelled
92210,64799,195,1,2025-09-09,Cancelled
92211,97580,407,2,2025-12-02,Pending
92212,29593,463,4,2025-11-06,Shipped
92213,19873,460,5,2025-06-09,Cancelled
92214,29212,300,5,2025-07-05,Shipped
92215,41538,42,2,2026-03-22,Shipped
92216,14744,42,3,2025-10-18,Shipped
92217,43706,150,1,2025-11-28,Shipped
92218,9001,101,2,2025-06-17,Pending
92219,82754,277,4,2025-05-17,Shipped
92220,19074,154,5,2025-09-19,Pending
92221,79867,379,5,2025-07-26,Shipped
92222,98161,140,2,2026-02-27,Cancelled
92223,74891,94,4,2025-04-04,Pending
92224,8325,389,1,2026-03-08,Shipped
92225,65089,323,4,2025-08-20,Cancelled
92226,84887,71,1,2025-07-15,Shipped
92227,49666,243,1,2025-04-22,Shipped
92228,30355,326,3,2025-05-27,Pending
92229,47886,239,4,2025-07-22,Shipped
92230,90247,275,5,2025-12-20,Cancelled
92231,10246,498,5,2026-03-13,Pending
92232,93639,445,1,2025-11-27,Pending
92233,43102,421,3,2025-10-26,Pending
92234,60389,200,4,2025-06-20,Cancelled
92235,8427,131,5,2026-03-19,Shipped
92236,53659,384,4,2025-07-21,Pending
92237,24905,228,2,2025-06-24,Pending
92238,41680,160,2,2026-03-10,Pending
92239,1190,315,5,2025-11-19,Pending
92240,30906,102,1,2025-11-30,Cancelled
92241,90796,170,5,2025-05-07,Pending
92242,59554,162,3,2025-04-01,Pending
92243,18164,22,1,2026-01-03,Shipped
92244,83283,266,3,2025-09-09,Cancelled
92245,12576,225,1,2026-01-30,Cancelled
92246,53942,454,2,2025-08-05,Cancelled
92247,9078,245,1,2025-12-29,Shipped
92248,72260,29,1,2025-09-03,Pending
92249,36301,100,3,2025-08-13,Shipped
92250,21148,250,5,2026-02-09,Pending
92251,91556,276,4,2025-10-17,Pending
92252,755,251,1,2025-07-17,Shipped
92253,92046,181,1,2025-05-14,Pending
92254,47996,351,2,2025-09-05,Pending
92255,35327,391,5,2025-05-13,Shipped
92256,62198,199,4,2025-11-14,Shipped
92257,17985,34,3,2025-09-13,Pending
92258,14919,251,1,2025-08-21,Shipped
92259,64451,97,5,2026-02-23,Cancelled
92260,84819,61,1,2025-11-20,Pending
92261,24966,162,4,2026-02-04,Cancelled
92262,75334,278,1,2026-02-09,Shipped
92263,47252,105,3,2025-10-25,Pending
92264,91072,212,1,2026-03-15,Cancelled
92265,34165,497,1,2025-09-03,Shipped
92266,1014,126,5,2025-07-07,Pending
92267,26070,393,3,2025-07-17,Pending
92268,67251,375,3,2026-01-27,Cancelled
92269,68396,156,4,2025-10-25,Shipped
92270,66839,123,3,2025-04-13,Shipped
92271,79801,386,1,2025-07-22,Cancelled
92272,42352,78,3,2025-12-15,Pending
92273,23738,316,4,2026-03-07,Shipped
92274,48367,267,2,2026-01-01,Shipped
92275,79819,193,4,2025-11-08,Shipped
92276,56368,345,3,2025-07-14,Pending
92277,14004,45,5,2025-12-07,Cancelled
92278,47678,326,1,2025-09-04,Pending
92279,48400,381,3,2026-03-11,Shipped
92280,37459,66,4,2025-05-05,Shipped
92281,49086,231,1,2025-05-25,Shipped
92282,46052,457,3,2025-07-05,Cancelled
92283,35404,473,3,2026-01-06,Cancelled
92284,37238,273,3,2025-05-10,Shipped
92285,37153,92,2,2025-07-09,Shipped
92286,86782,155,4,2025-11-17,Shipped
92287,61165,203,2,2025-08-04,Pending
92288,69108,363,3,2026-03-10,Cancelled
92289,50217,366,3,2025-10-14,Shipped
92290,18846,383,1,2026-01-16,Shipped
92291,62450,198,4,2025-05-12,Shipped
92292,45453,49,5,2025-07-10,Pending
92293,37311,266,4,2026-01-05,Pending
92294,41187,58,5,2025-06-22,Shipped
92295,47995,68,1,2025-12-07,Cancelled
92296,78752,6,3,2025-07-24,Pending
92297,38027,54,2,2026-01-21,Shipped
92298,50689,484,1,2025-05-25,Pending
92299,38792,78,4,2025-09-10,Pending
92300,91740,268,5,2025-05-12,Cancelled
92301,57570,192,3,2025-09-13,Shipped
92302,83128,379,2,2026-01-03,Pending
92303,81709,266,3,2025-07-29,Shipped
92304,21269,310,1,2025-10-17,Pending
92305,36404,305,1,2025-06-17,Pending
92306,70278,412,2,2025-12-29,Pending
92307,37901,210,3,2025-06-12,Shipped
92308,93737,198,1,2025-12-21,Pending
92309,55618,339,2,2025-08-07,Shipped
92310,6774,80,1,2025-08-04,Shipped
92311,8059,474,1,2026-03-22,Shipped
92312,8108,128,5,2025-04-18,Cancelled
92313,3771,463,1,2026-02-12,Shipped
92314,84350,40,1,2025-08-19,Pending
92315,79761,45,2,2026-03-21,Cancelled
92316,43079,451,2,2025-12-21,Pending
92317,80407,375,5,2025-11-21,Cancelled
92318,98833,312,5,2026-01-09,Shipped
92319,14031,75,3,2025-07-07,Cancelled
92320,60225,111,4,2026-01-20,Cancelled
92321,46783,388,1,2026-03-22,Cancelled
92322,97955,51,3,2025-10-21,Cancelled
92323,63916,490,1,2025-10-12,Pending
92324,24589,118,4,2026-03-18,Cancelled
92325,54619,377,2,2025-10-09,Pending
92326,98723,93,2,2025-10-11,Cancelled
92327,32189,440,3,2025-11-30,Pending
92328,33305,88,1,2026-03-12,Pending
92329,59606,430,5,2025-10-31,Shipped
92330,89018,463,2,2025-10-08,Cancelled
92331,86391,262,4,2026-02-27,Cancelled
92332,10774,261,5,2025-06-24,Pending
92333,8775,164,3,2026-02-01,Pending
92334,97448,76,4,2025-04-04,Cancelled
92335,90184,197,4,2026-03-10,Pending
92336,92377,377,1,2025-05-13,Pending
92337,13509,294,1,2026-03-02,Pending
92338,95463,14,1,2025-11-15,Cancelled
92339,90807,260,2,2025-07-07,Pending
92340,31132,168,4,2025-06-14,Pending
92341,28100,301,3,2025-07-25,Shipped
92342,96626,157,4,2025-08-30,Pending
92343,26191,43,1,2025-08-30,Pending
92344,11918,234,2,2025-11-12,Pending
92345,63565,265,1,2026-03-29,Cancelled
92346,65788,37,1,2025-07-07,Shipped
92347,16487,130,1,2025-12-18,Cancelled
92348,86899,149,1,2025-04-24,Cancelled
92349,20196,47,2,2025-06-22,Cancelled
92350,96123,432,5,2025-06-04,Cancelled
92351,77128,312,1,2026-01-06,Pending
92352,30375,224,1,2025-04-23,Pending
92353,79483,101,5,2025-11-24,Cancelled
92354,58578,476,2,2025-07-02,Shipped
92355,58808,477,1,2026-01-03,Cancelled
92356,88301,80,4,2026-01-15,Cancelled
92357,949,164,3,2025-10-31,Cancelled
92358,17007,133,3,2025-12-14,Cancelled
92359,14459,13,3,2025-04-25,Cancelled
92360,59891,307,1,2025-12-16,Shipped
92361,62249,75,4,2025-05-23,Shipped
92362,74833,336,1,2026-01-20,Cancelled
92363,54248,307,4,2025-11-09,Cancelled
92364,56297,12,3,2025-06-20,Shipped
92365,29778,46,3,2025-04-10,Cancelled
92366,89100,154,5,2026-03-17,Shipped
92367,93297,379,5,2026-02-06,Pending
92368,70477,216,3,2026-03-14,Shipped
92369,44137,339,4,2026-03-02,Shipped
92370,95662,269,4,2026-03-20,Cancelled
92371,76828,179,5,2025-09-04,Pending
92372,78140,174,3,2025-12-23,Pending
92373,37554,289,3,2025-08-01,Pending
92374,3453,206,2,2025-05-05,Cancelled
92375,46573,239,4,2025-04-13,Shipped
92376,54641,416,4,2025-11-26,Cancelled
92377,48472,287,1,2025-10-09,Shipped
92378,56925,300,2,2025-11-15,Pending
92379,68221,188,3,2025-06-20,Shipped
92380,99433,178,5,2025-04-03,Shipped
92381,86290,358,4,2025-12-03,Pending
92382,98421,367,2,2025-07-20,Pending
92383,2629,373,4,2025-10-11,Pending
92384,34573,434,2,2025-04-19,Cancelled
92385,80979,172,5,2025-08-27,Cancelled
92386,33277,68,5,2026-01-01,Shipped
92387,60437,393,1,2025-11-22,Cancelled
92388,3603,133,1,2025-07-06,Shipped
92389,59508,341,2,2026-02-16,Pending
92390,73505,194,4,2025-07-03,Cancelled
92391,41515,276,4,2025-08-03,Cancelled
92392,29733,357,5,2025-07-31,Pending
92393,46389,438,3,2025-12-02,Cancelled
92394,90918,180,5,2025-12-22,Shipped
92395,78724,250,1,2026-01-04,Pending
92396,69130,132,4,2026-02-25,Shipped
92397,41153,144,2,2025-09-14,Pending
92398,47805,422,5,2025-05-28,Cancelled
92399,15093,231,2,2025-09-12,Cancelled
92400,6849,327,4,2025-11-29,Shipped
92401,47769,354,5,2025-09-24,Pending
92402,92367,377,2,2025-06-18,Pending
92403,54164,373,3,2026-01-04,Shipped
92404,88888,241,1,2025-12-02,Shipped
92405,59856,334,2,2026-03-01,Shipped
92406,62962,433,2,2025-07-13,Pending
92407,15940,131,3,2026-02-14,Cancelled
92408,73439,74,3,2025-11-23,Pending
92409,67091,444,4,2025-04-13,Pending
92410,78599,97,5,2025-09-17,Shipped
92411,68878,23,2,2026-03-11,Cancelled
92412,33775,366,1,2025-11-30,Cancelled
92413,74289,417,5,2025-10-08,Pending
92414,47715,48,4,2025-08-15,Cancelled
92415,27386,257,1,2025-08-09,Pending
92416,57613,318,5,2026-02-14,Cancelled
92417,35769,423,4,2025-06-14,Shipped
92418,50350,250,5,2026-01-27,Cancelled
92419,91426,491,3,2026-01-23,Shipped
92420,65034,233,4,2026-02-16,Pending
92421,58520,78,4,2025-07-07,Pending
92422,72429,334,1,2025-11-09,Pending
92423,99112,235,1,2025-09-02,Shipped
92424,32392,29,5,2026-01-03,Pending
92425,61287,369,3,2025-05-25,Shipped
92426,89824,360,3,2025-12-09,Shipped
92427,33876,33,1,2025-09-30,Pending
92428,63709,51,2,2025-06-04,Shipped
92429,10312,217,2,2025-06-21,Cancelled
92430,67079,441,5,2026-01-19,Pending
92431,19894,28,5,2025-10-23,Shipped
92432,54940,158,1,2025-05-28,Pending
92433,15922,398,5,2025-05-15,Shipped
92434,97702,174,1,2026-02-18,Pending
92435,13695,401,1,2025-08-08,Shipped
92436,26947,117,4,2025-10-31,Shipped
92437,98087,482,3,2025-07-21,Shipped
92438,38879,124,1,2026-01-28,Pending
92439,37500,319,4,2025-06-25,Cancelled
92440,92166,226,5,2025-09-24,Cancelled
92441,5439,101,2,2025-05-16,Cancelled
92442,8244,394,1,2025-09-04,Cancelled
92443,80985,67,5,2025-10-04,Pending
92444,63476,241,4,2025-07-24,Shipped
92445,55747,146,3,2025-12-06,Pending
92446,93149,227,1,2026-02-20,Shipped
92447,11269,78,2,2025-11-16,Pending
92448,70057,119,3,2025-07-21,Shipped
92449,41351,438,4,2025-10-14,Pending
92450,14379,35,4,2025-09-09,Cancelled
92451,15062,56,2,2025-10-02,Cancelled
92452,988,431,4,2025-06-23,Cancelled
92453,28785,181,3,2025-06-22,Cancelled
92454,77697,151,3,2025-06-02,Shipped
92455,24724,225,1,2026-01-08,Cancelled
92456,32829,331,1,2025-08-20,Cancelled
92457,11231,205,3,2025-11-04,Shipped
92458,92542,268,5,2025-09-30,Shipped
92459,47381,265,3,2025-12-28,Cancelled
92460,48455,252,3,2025-09-18,Pending
92461,71573,158,4,2025-08-14,Pending
92462,80228,215,3,2025-11-14,Pending
92463,10024,133,3,2025-06-28,Pending
92464,63974,485,4,2025-08-13,Cancelled
92465,27119,128,5,2026-02-24,Shipped
92466,84429,81,4,2025-05-06,Cancelled
92467,98075,55,4,2025-11-07,Cancelled
92468,24734,255,4,2026-02-21,Shipped
92469,10662,486,1,2025-07-10,Shipped
92470,55335,412,2,2025-06-11,Shipped
92471,7724,68,5,2025-11-25,Shipped
92472,53908,487,5,2025-11-01,Shipped
92473,11161,418,5,2025-12-19,Shipped
92474,55453,1,2,2025-05-12,Shipped
92475,48007,124,5,2025-08-02,Pending
92476,27784,272,1,2025-04-17,Cancelled
92477,69336,61,1,2025-10-04,Pending
92478,75955,32,5,2026-02-17,Shipped
92479,67571,439,2,2025-09-05,Cancelled
